-30.870214285714287, 59.34980591630592, 39.4693823649826
-32.479424884983686, 60.54318406576243, 38.440800719399626
-34.16934979119252, 61.61884019943345, 37.38403991595555
-35.94831944326923, 62.53893656001558, 36.29674113359995
-37.81345824860745, 63.26745206445212, 35.176109747382945
-39.75773461688517, 63.74331236362321, 34.01899746318818
-41.75116713217024, 63.915593445677054, 32.8216034984743
-43.74392882616076, 63.74029386544829, 31.579096997586397
-45.67306796365869, 63.21031702065574, 31.395869580559133
-47.48392073936385, 62.35819462026103, 31.83517319680793
-49.14429427369809, 61.23947896001872, 32.678365180835065
-50.647528764229385, 59.91633078910911, 33.7273494501311
-52.002767678549674, 58.44145710994498, 34.82001944326221
-53.222073234705675, 56.8520858450976, 35.440766612590565
-54.32158155789104, 55.17751168346763, 34.2916443713962
-55.31560866456114, 53.43815779362712, 33.10260666477707
-56.2158033052335, 51.64830664541637, 31.869162424124745
-57.02832842018868, 49.816924732265825, 30.58597833829266
-57.7630541564812, 47.95296805497506, 29.246549059979923
-58.425595257943925, 46.06210735519245, 27.84272994500956
-59.01732145076873, 44.14787818750258, 26.364248679942218
-59.541089309819064, 42.21396232187091, 24.797784250064534
-59.99665851132286, 40.26286560472093, 23.125462475544616
-60.38025023746978, 38.29636665372235, 21.322395133302003
-60.68394547432967, 36.31598342011114, 19.35208447750981
-60.88780082921241, 34.3229632267407, 17.15711005766898
-60.95122239392192, 32.32095943995469, 14.6371479956306
-60.711825925695834, 30.337229297940354, 11.589701343001185
-59.29711320331699, 29.99577645659689, 13.203236055787734
-58.206901323016766, 31.67021643952849, 26.426728859567888
-57.312446857714065, 33.46241909273666, 28.119738032363546
-56.10688491372037, 35.05528841654222, 26.661087736980644
-54.509367815508014, 36.25421393644393, 26.80678680511544
-52.65818354806577, 37.007315656823614, 28.03438075023472
-50.6900363729645, 37.367306807872914, 30.563089452594234
-48.68844347239488, 37.41678796805706, 32.77938682094377
-46.6937531154685, 37.235915395703316, 35.05243930013257
-44.722453319858424, 36.879765470908346, 37.25038979639118
-42.78084453711182, 36.38631502770213, 39.283243541011984
-40.86944847027723, 35.78601249440617, 40.5155243281227
-38.98969374402857, 35.09272842718389, 42.146260729284585
-37.1390381058384, 34.32504294087043, 43.073989283199225
-35.31798310507529, 33.48948600681256, 43.40944656921087
-33.52507781247615, 32.59509598257469, 42.476296360992755
-31.759278793225754, 31.64829142277597, 41.522175195153345
-30.020270903262894, 30.65309322575518, 40.54559762056347
-28.308704735379123, 29.611388190081282, 39.54490533880581
-26.624447566960953, 28.526091104731755, 38.51822622295986
-24.967691677049096, 27.399269189894802, 37.46342491942357
-23.339395319673812, 26.23169809874177, 36.37805143696038
-21.740965994499803, 25.02354528164739, 35.25927770298041
-20.176101264898502, 23.772233568502756, 34.10382633295339
-18.6463102413067, 22.478310787618998, 32.90784305101743
-17.15522788630736, 21.139970232050207, 31.66672456686545
-15.711527135888437, 19.750688846699294, 30.374953949947084
-14.320109109407191, 18.30909860467253, 29.025776272658494
-12.99721054482511, 16.804459981029627, 27.610791920593243
-11.760392524619704, 15.228528252728587, 26.119401682347675
-10.64221463696613, 13.566654580624872, 24.537762273709443
-9.70568462474675, 11.79699029994268, 22.847621855419433
-9.072680417073407, 9.900315655921059, 21.024584097126233
-9.014003761277372, 7.911231547911373, 19.037729938725594
-9.893287228939258, 6.141801856072054, 20.2726420258058
-11.524846216589728, 5.004195426383475, 25.06452336424832
-13.414721835968413, 4.342611538555641, 26.567440609626868
-15.32550945409566, 3.7395129427830947, 25.11743425646955
-17.2399355955013, 3.148070266234199, 23.744930017977666
-19.158787547811755, 2.571155909990547, 22.450237691131942
-21.082911715588555, 2.012088705645592, 20.941855449457663
-23.013409350675, 1.4754622634530583, 19.5564657345414
-24.951447192664563, 0.9667693742373445, 18.295048719793346
-26.89845885941432, 0.49363807131683984, 16.94656065523166
-28.85566354520526, 0.06471643216932862, 15.780276874694419
-30.82413939180305, -0.3089348433689851, 14.798299488581886
-32.804206712586975, -0.6150485812550924, 13.888048194009178
-34.79491470123406, -0.8415561311395674, 13.160323830899683
-36.79367327182209, -0.9797486727698815, 12.79688555089304
-38.796646924996196, -1.0274113218194973, 12.690308988460758
-40.7999008106594, -0.9911729193922211, 12.660648469945219
-42.80072253905239, -0.8851193422519362, 8.952474628856248
-44.798189754689496, -0.7275808080808304, 0.000003204789768643458
-44.79818975468975, -0.727580808080808, 0
-64.71964256854348, 1.0432149975950817, 0
endData
20
62.83
50
-30.870214285714287, 59.34980591630592, -58.934045454545426, 81.59299062049061, -66.0019733044733, 14.44767604617605, -57.686764069264065, 32.741136363636365
-57.686764069264065, 32.741136363636365, -49.37155483405483, 51.034596681096694, 5.093065656565658, 10.290071428571432, -12.368873737373738, 4.677305194805195
-12.368873737373738, 4.677305194805195, -29.83081313131313, -0.935461038961042, -35.443579365079366, -1.5591017316017315, -44.79818975468975, -0.727580808080808
